lead_id,customer_id,lead_source_id,employee_id,country_id,lead_created_date,converted_to_account,converted_to_sale,converted_to_installation,days_to_account,days_to_sale,days_to_installation,lead_quality_score,created_at
51872,CUST-11872,7,U1003,2,2022-05-01,1,1,1,540.0,540.0,192.0,0.9,2026-05-24 06:07:05.471695
51873,CUST-11873,3,U1014,1,2023-04-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51874,CUST-11874,2,U1016,2,2023-05-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51875,CUST-11875,6,U1008,1,2023-11-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51876,CUST-11876,8,U1014,2,2023-04-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51877,CUST-11877,1,U1014,3,2023-03-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51878,CUST-11878,6,U1008,2,2022-09-20,1,1,1,323.0,323.0,0.0,0.9,2026-05-24 06:07:05.471695
51879,CUST-11879,5,U1011,3,2023-08-31,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51880,CUST-11880,1,U1016,2,2023-08-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51881,CUST-11881,7,U1011,1,2022-05-03,1,1,1,393.0,393.0,76.0,0.9,2026-05-24 06:07:05.471695
51882,CUST-11882,5,U1003,1,2023-01-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51883,CUST-11883,3,U1011,1,2022-11-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51884,CUST-11884,1,U1017,2,2023-10-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51885,CUST-11885,5,U1017,1,2023-03-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51886,CUST-11886,7,U1011,2,2023-06-11,1,1,1,6.0,6.0,0.0,0.993333,2026-05-24 06:07:05.471695
51887,CUST-11887,4,U1008,3,2022-05-27,1,1,1,399.0,399.0,0.0,0.9,2026-05-24 06:07:05.471695
51888,CUST-11888,4,U1014,2,2023-10-10,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51889,CUST-11889,3,U1003,1,2023-10-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51890,CUST-11890,4,U1003,3,2022-01-19,1,1,1,601.0,601.0,471.0,0.9,2026-05-24 06:07:05.471695
51891,CUST-11891,5,U1014,2,2023-09-22,1,1,1,31.0,31.0,0.0,0.965556,2026-05-24 06:07:05.471695
51892,CUST-11892,3,U1017,3,2023-02-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51893,CUST-11893,3,U1008,1,2023-02-05,1,1,1,62.0,62.0,0.0,0.931111,2026-05-24 06:07:05.471695
51894,CUST-11894,1,U1003,3,2023-07-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51895,CUST-11895,3,U1014,1,2024-02-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51896,CUST-11896,3,U1016,1,2022-02-06,1,1,1,356.0,356.0,370.0,0.9,2026-05-24 06:07:05.471695
51897,CUST-11897,3,U1003,3,2022-12-05,1,1,1,388.0,388.0,120.0,0.9,2026-05-24 06:07:05.471695
51898,CUST-11898,7,U1008,3,2022-07-22,1,1,1,515.0,515.0,125.0,0.9,2026-05-24 06:07:05.471695
51899,CUST-11899,1,U1003,3,2022-05-14,1,1,1,185.0,185.0,376.0,0.9,2026-05-24 06:07:05.471695
51900,CUST-11900,5,U1017,3,2022-12-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51901,CUST-11901,2,U1003,3,2024-01-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51902,CUST-11902,1,U1011,3,2023-09-16,1,1,1,41.0,41.0,0.0,0.954444,2026-05-24 06:07:05.471695
51903,CUST-11903,4,U1014,3,2023-02-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51904,CUST-11904,3,U1008,1,2022-06-20,1,1,1,126.0,126.0,0.0,0.9,2026-05-24 06:07:05.471695
51905,CUST-11905,7,U1003,1,2023-08-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51906,CUST-11906,5,U1014,1,2024-01-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51907,CUST-11907,7,U1016,2,2023-02-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51908,CUST-11908,6,U1014,1,2022-07-18,1,1,1,174.0,174.0,0.0,0.9,2026-05-24 06:07:05.471695
51909,CUST-11909,7,U1016,1,2023-07-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51910,CUST-11910,2,U1014,3,2022-05-20,1,1,1,447.0,447.0,0.0,0.9,2026-05-24 06:07:05.471695
51911,CUST-11911,7,U1011,3,2023-04-20,1,1,1,66.0,66.0,0.0,0.926667,2026-05-24 06:07:05.471695
51912,CUST-11912,5,U1008,3,2023-09-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51913,CUST-11913,1,U1008,1,2022-01-31,1,1,1,698.0,698.0,129.0,0.9,2026-05-24 06:07:05.471695
51914,CUST-11914,3,U1017,1,2022-01-03,1,1,1,581.0,581.0,158.0,0.9,2026-05-24 06:07:05.471695
51915,CUST-11915,8,U1008,3,2022-05-17,1,1,1,56.0,56.0,117.0,0.937778,2026-05-24 06:07:05.471695
51916,CUST-11916,4,U1008,2,2024-01-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51917,CUST-11917,4,U1011,2,2023-01-25,1,1,1,143.0,143.0,21.0,0.9,2026-05-24 06:07:05.471695
51918,CUST-11918,7,U1003,1,2022-02-11,1,1,1,564.0,564.0,312.0,0.9,2026-05-24 06:07:05.471695
51919,CUST-11919,2,U1016,3,2023-11-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51920,CUST-11920,1,U1016,2,2023-11-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51921,CUST-11921,4,U1017,3,2023-09-22,1,1,1,34.0,34.0,0.0,0.962222,2026-05-24 06:07:05.471695
51922,CUST-11922,8,U1011,1,2022-09-28,1,1,1,0.0,0.0,23.0,1.0,2026-05-24 06:07:05.471695
51923,CUST-11923,5,U1017,1,2023-05-23,1,1,1,200.0,200.0,0.0,0.9,2026-05-24 06:07:05.471695
51924,CUST-11924,5,U1014,2,2023-02-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51925,CUST-11925,6,U1016,3,2023-05-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51926,CUST-11926,8,U1017,2,2024-03-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51927,CUST-11927,2,U1011,1,2022-09-17,1,1,1,129.0,129.0,0.0,0.9,2026-05-24 06:07:05.471695
51928,CUST-11928,1,U1011,1,2024-02-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51929,CUST-11929,7,U1014,1,2023-10-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51930,CUST-11930,6,U1017,3,2023-08-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51931,CUST-11931,6,U1016,1,2022-03-09,1,1,1,88.0,88.0,319.0,0.902222,2026-05-24 06:07:05.471695
51932,CUST-11932,8,U1011,1,2022-10-11,1,1,1,0.0,0.0,8.0,1.0,2026-05-24 06:07:05.471695
51933,CUST-11933,6,U1016,3,2023-11-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51934,CUST-11934,4,U1017,2,2023-07-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51935,CUST-11935,3,U1011,1,2022-02-12,1,1,1,352.0,352.0,227.0,0.9,2026-05-24 06:07:05.471695
51936,CUST-11936,8,U1008,2,2023-08-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51937,CUST-11937,3,U1016,3,2023-01-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51938,CUST-11938,8,U1011,2,2023-12-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51939,CUST-11939,7,U1003,3,2023-08-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51940,CUST-11940,3,U1003,3,2024-02-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51941,CUST-11941,6,U1017,1,2023-11-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51942,CUST-11942,6,U1011,2,2022-08-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51943,CUST-11943,2,U1014,1,2022-04-01,1,1,1,0.0,0.0,130.0,1.0,2026-05-24 06:07:05.471695
51944,CUST-11944,7,U1003,3,2023-07-19,1,1,1,37.0,37.0,0.0,0.958889,2026-05-24 06:07:05.471695
51945,CUST-11945,1,U1016,3,2022-12-25,1,1,1,197.0,197.0,0.0,0.9,2026-05-24 06:07:05.471695
51946,CUST-11946,8,U1003,2,2022-08-13,1,1,1,138.0,138.0,0.0,0.9,2026-05-24 06:07:05.471695
51947,CUST-11947,5,U1003,1,2023-07-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51948,CUST-11948,5,U1017,3,2023-03-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51949,CUST-11949,3,U1016,3,2023-10-20,1,1,1,14.0,14.0,0.0,0.984444,2026-05-24 06:07:05.471695
51950,CUST-11950,4,U1008,2,2023-11-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51951,CUST-11951,7,U1008,1,2023-03-02,1,1,1,146.0,146.0,0.0,0.9,2026-05-24 06:07:05.471695
51952,CUST-11952,7,U1017,2,2022-06-30,1,1,1,169.0,169.0,0.0,0.9,2026-05-24 06:07:05.471695
51953,CUST-11953,1,U1011,2,2022-02-15,1,1,1,423.0,423.0,199.0,0.9,2026-05-24 06:07:05.471695
51954,CUST-11954,2,U1017,2,2024-02-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51955,CUST-11955,7,U1017,3,2023-09-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51956,CUST-11956,4,U1014,3,2022-01-02,1,1,1,676.0,676.0,136.0,0.9,2026-05-24 06:07:05.471695
51957,CUST-11957,6,U1016,1,2022-11-07,1,1,1,0.0,0.0,202.0,1.0,2026-05-24 06:07:05.471695
51958,CUST-11958,1,U1017,3,2023-07-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51959,CUST-11959,2,U1011,1,2024-01-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51960,CUST-11960,1,U1008,2,2022-12-21,1,1,1,351.0,351.0,185.0,0.9,2026-05-24 06:07:05.471695
51961,CUST-11961,8,U1008,3,2023-11-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51962,CUST-11962,7,U1017,1,2023-11-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51963,CUST-11963,5,U1014,3,2024-01-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51964,CUST-11964,1,U1008,1,2023-11-29,1,1,1,26.0,26.0,0.0,0.971111,2026-05-24 06:07:05.471695
51965,CUST-11965,1,U1017,2,2024-03-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51966,CUST-11966,4,U1014,1,2023-06-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51967,CUST-11967,8,U1008,2,2022-03-04,1,1,1,542.0,542.0,403.0,0.9,2026-05-24 06:07:05.471695
51968,CUST-11968,6,U1003,1,2022-04-02,1,1,1,312.0,312.0,59.0,0.9,2026-05-24 06:07:05.471695
51969,CUST-11969,5,U1008,1,2024-02-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51970,CUST-11970,8,U1014,2,2023-11-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51971,CUST-11971,3,U1017,2,2023-07-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51972,CUST-11972,8,U1008,1,2022-09-16,1,1,1,429.0,429.0,0.0,0.9,2026-05-24 06:07:05.471695
51973,CUST-11973,8,U1014,2,2023-04-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51974,CUST-11974,1,U1011,1,2024-03-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51975,CUST-11975,5,U1008,2,2024-03-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51976,CUST-11976,6,U1014,3,2022-01-27,1,1,1,597.0,597.0,143.0,0.9,2026-05-24 06:07:05.471695
51977,CUST-11977,7,U1011,2,2023-09-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51978,CUST-11978,2,U1011,3,2023-06-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51979,CUST-11979,7,U1014,2,2023-03-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51980,CUST-11980,5,U1011,3,2022-09-13,1,1,1,24.0,24.0,0.0,0.973333,2026-05-24 06:07:05.471695
51981,CUST-11981,2,U1008,3,2023-05-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51982,CUST-11982,2,U1016,1,2022-09-23,1,1,1,352.0,352.0,0.0,0.9,2026-05-24 06:07:05.471695
51983,CUST-11983,2,U1011,1,2022-05-31,1,1,1,0.0,0.0,296.0,1.0,2026-05-24 06:07:05.471695
51984,CUST-11984,6,U1014,1,2023-09-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51985,CUST-11985,3,U1017,1,2023-01-05,1,1,1,269.0,269.0,0.0,0.9,2026-05-24 06:07:05.471695
51986,CUST-11986,2,U1017,3,2023-08-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51987,CUST-11987,7,U1014,3,2022-03-28,1,1,1,75.0,75.0,240.0,0.916667,2026-05-24 06:07:05.471695
51988,CUST-11988,7,U1003,3,2022-12-19,1,1,1,282.0,282.0,0.0,0.9,2026-05-24 06:07:05.471695
51989,CUST-11989,4,U1016,2,2023-08-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51990,CUST-11990,3,U1011,2,2023-08-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51991,CUST-11991,2,U1008,1,2022-06-12,1,1,1,517.0,517.0,76.0,0.9,2026-05-24 06:07:05.471695
51992,CUST-11992,8,U1017,3,2022-03-23,1,1,1,295.0,295.0,306.0,0.9,2026-05-24 06:07:05.471695
51993,CUST-11993,2,U1008,3,2022-12-01,1,1,1,60.0,60.0,0.0,0.933333,2026-05-24 06:07:05.471695
51994,CUST-11994,5,U1014,3,2023-11-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51995,CUST-11995,3,U1008,1,2023-07-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51996,CUST-11996,8,U1017,3,2022-07-10,1,1,1,462.0,462.0,331.0,0.9,2026-05-24 06:07:05.471695
51997,CUST-11997,2,U1011,2,2024-02-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
51998,CUST-11998,7,U1017,2,2022-07-30,1,1,1,189.0,189.0,136.0,0.9,2026-05-24 06:07:05.471695
51999,CUST-11999,5,U1008,1,2022-09-20,1,1,1,465.0,465.0,27.0,0.9,2026-05-24 06:07:05.471695
52000,CUST-12000,7,U1016,1,2023-06-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52001,CUST-12001,1,U1008,3,2023-10-30,1,1,1,56.0,56.0,0.0,0.937778,2026-05-24 06:07:05.471695
52002,CUST-12002,6,U1016,2,2023-11-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52003,CUST-12003,4,U1014,2,2022-11-26,1,1,1,78.0,78.0,53.0,0.913333,2026-05-24 06:07:05.471695
52004,CUST-12004,6,U1017,1,2022-08-31,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52005,CUST-12005,3,U1017,2,2023-03-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52006,CUST-12006,1,U1014,2,2023-09-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52007,CUST-12007,7,U1014,3,2022-07-16,1,1,1,501.0,501.0,24.0,0.9,2026-05-24 06:07:05.471695
52008,CUST-12008,6,U1017,1,2022-02-13,1,1,1,0.0,0.0,166.0,1.0,2026-05-24 06:07:05.471695
52009,CUST-12009,5,U1003,1,2024-01-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52010,CUST-12010,3,U1017,2,2022-12-31,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52011,CUST-12011,2,U1011,3,2022-09-14,1,1,1,0.0,0.0,112.0,1.0,2026-05-24 06:07:05.471695
52012,CUST-12012,3,U1008,1,2023-10-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52013,CUST-12013,3,U1011,1,2023-06-12,1,1,1,123.0,123.0,0.0,0.9,2026-05-24 06:07:05.471695
52014,CUST-12014,2,U1017,1,2022-07-21,1,1,1,0.0,0.0,74.0,1.0,2026-05-24 06:07:05.471695
52015,CUST-12015,8,U1017,1,2024-02-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52016,CUST-12016,4,U1017,2,2022-03-05,1,1,1,115.0,115.0,427.0,0.9,2026-05-24 06:07:05.471695
52017,CUST-12017,7,U1008,1,2023-04-20,1,1,1,33.0,33.0,0.0,0.963333,2026-05-24 06:07:05.471695
52018,CUST-12018,6,U1011,3,2023-03-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52019,CUST-12019,3,U1011,2,2022-08-02,1,1,1,388.0,388.0,34.0,0.9,2026-05-24 06:07:05.471695
52020,CUST-12020,2,U1016,3,2022-01-13,1,1,1,250.0,250.0,168.0,0.9,2026-05-24 06:07:05.471695
52021,CUST-12021,8,U1011,3,2022-05-17,1,1,1,11.0,11.0,379.0,0.987778,2026-05-24 06:07:05.471695
52022,CUST-12022,5,U1011,3,2023-02-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52023,CUST-12023,3,U1017,3,2022-12-04,1,1,1,0.0,0.0,188.0,1.0,2026-05-24 06:07:05.471695
52024,CUST-12024,7,U1008,2,2023-08-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52025,CUST-12025,1,U1016,1,2022-08-20,1,1,1,218.0,218.0,18.0,0.9,2026-05-24 06:07:05.471695
52026,CUST-12026,2,U1003,1,2022-03-09,1,1,1,434.0,434.0,155.0,0.9,2026-05-24 06:07:05.471695
52027,CUST-12027,7,U1017,1,2022-09-08,1,1,1,189.0,189.0,203.0,0.9,2026-05-24 06:07:05.471695
52028,CUST-12028,4,U1008,1,2023-06-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52029,CUST-12029,3,U1008,2,2024-01-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52030,CUST-12030,3,U1014,3,2022-06-24,1,1,1,423.0,423.0,116.0,0.9,2026-05-24 06:07:05.471695
52031,CUST-12031,4,U1003,1,2022-05-30,1,1,1,0.0,0.0,369.0,1.0,2026-05-24 06:07:05.471695
52032,CUST-12032,7,U1003,3,2024-03-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52033,CUST-12033,6,U1011,2,2022-10-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52034,CUST-12034,6,U1017,3,2023-11-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52035,CUST-12035,7,U1008,1,2023-12-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52036,CUST-12036,4,U1011,3,2023-12-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52037,CUST-12037,7,U1008,2,2023-12-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52038,CUST-12038,3,U1003,3,2023-06-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52039,CUST-12039,2,U1014,3,2022-11-15,1,1,1,91.0,91.0,0.0,0.9,2026-05-24 06:07:05.471695
52040,CUST-12040,7,U1016,2,2023-01-31,1,1,1,308.0,308.0,0.0,0.9,2026-05-24 06:07:05.471695
52041,CUST-12041,5,U1017,2,2024-03-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52042,CUST-12042,7,U1008,3,2022-03-25,1,1,1,534.0,534.0,456.0,0.9,2026-05-24 06:07:05.471695
52043,CUST-12043,7,U1008,2,2023-07-17,1,1,1,89.0,89.0,0.0,0.901111,2026-05-24 06:07:05.471695
52044,CUST-12044,6,U1008,1,2023-11-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52045,CUST-12045,4,U1014,2,2023-03-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52046,CUST-12046,1,U1011,1,2023-10-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52047,CUST-12047,8,U1003,2,2022-07-03,1,1,1,510.0,510.0,0.0,0.9,2026-05-24 06:07:05.471695
52048,CUST-12048,4,U1017,1,2023-09-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52049,CUST-12049,6,U1003,2,2022-06-15,1,1,1,359.0,359.0,4.0,0.9,2026-05-24 06:07:05.471695
52050,CUST-12050,7,U1016,1,2023-11-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52051,CUST-12051,7,U1008,1,2022-10-27,1,1,1,278.0,278.0,110.0,0.9,2026-05-24 06:07:05.471695
52052,CUST-12052,8,U1017,2,2022-10-31,1,1,1,0.0,0.0,111.0,1.0,2026-05-24 06:07:05.471695
52053,CUST-12053,2,U1008,2,2023-06-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52054,CUST-12054,6,U1016,3,2023-08-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52055,CUST-12055,5,U1011,3,2023-01-31,1,1,1,0.0,0.0,17.0,1.0,2026-05-24 06:07:05.471695
52056,CUST-12056,4,U1017,3,2024-01-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52057,CUST-12057,5,U1008,3,2023-01-10,1,1,1,75.0,75.0,0.0,0.916667,2026-05-24 06:07:05.471695
52058,CUST-12058,5,U1011,3,2022-02-23,1,1,1,601.0,601.0,278.0,0.9,2026-05-24 06:07:05.471695
52059,CUST-12059,7,U1008,3,2023-04-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52060,CUST-12060,4,U1017,2,2022-02-15,1,1,1,504.0,504.0,240.0,0.9,2026-05-24 06:07:05.471695
52061,CUST-12061,8,U1017,2,2023-09-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52062,CUST-12062,4,U1016,3,2022-04-20,1,1,1,464.0,464.0,0.0,0.9,2026-05-24 06:07:05.471695
52063,CUST-12063,2,U1017,3,2022-04-29,1,1,1,179.0,179.0,253.0,0.9,2026-05-24 06:07:05.471695
52064,CUST-12064,6,U1017,1,2022-12-04,1,1,1,0.0,0.0,73.0,1.0,2026-05-24 06:07:05.471695
52065,CUST-12065,7,U1016,2,2022-04-08,1,1,1,266.0,266.0,113.0,0.9,2026-05-24 06:07:05.471695
52066,CUST-12066,5,U1003,2,2023-03-25,1,1,1,3.0,3.0,0.0,0.996667,2026-05-24 06:07:05.471695
52067,CUST-12067,5,U1011,3,2022-05-24,1,1,1,0.0,0.0,320.0,1.0,2026-05-24 06:07:05.471695
52068,CUST-12068,4,U1014,3,2023-09-20,1,1,1,70.0,70.0,0.0,0.922222,2026-05-24 06:07:05.471695
52069,CUST-12069,6,U1017,3,2023-04-10,1,1,1,0.0,0.0,9.0,1.0,2026-05-24 06:07:05.471695
52070,CUST-12070,7,U1008,3,2024-01-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52071,CUST-12071,2,U1011,3,2022-07-03,1,1,1,225.0,225.0,22.0,0.9,2026-05-24 06:07:05.471695
52072,CUST-12072,2,U1017,1,2023-02-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52073,CUST-12073,6,U1003,1,2023-10-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52074,CUST-12074,6,U1003,2,2023-09-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52075,CUST-12075,2,U1017,3,2022-10-01,1,1,1,0.0,0.0,153.0,1.0,2026-05-24 06:07:05.471695
52076,CUST-12076,2,U1017,2,2023-05-29,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52077,CUST-12077,8,U1017,1,2022-04-05,1,1,1,151.0,151.0,154.0,0.9,2026-05-24 06:07:05.471695
52078,CUST-12078,6,U1003,2,2023-01-18,1,1,1,217.0,217.0,78.0,0.9,2026-05-24 06:07:05.471695
52079,CUST-12079,3,U1008,3,2022-10-26,1,1,1,0.0,0.0,192.0,1.0,2026-05-24 06:07:05.471695
52080,CUST-12080,2,U1003,2,2023-09-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52081,CUST-12081,2,U1003,1,2022-05-07,1,1,1,518.0,518.0,400.0,0.9,2026-05-24 06:07:05.471695
52082,CUST-12082,8,U1014,1,2022-01-12,1,1,1,229.0,229.0,104.0,0.9,2026-05-24 06:07:05.471695
52083,CUST-12083,2,U1016,3,2022-07-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52084,CUST-12084,2,U1008,2,2023-04-22,1,1,1,0.0,0.0,42.0,1.0,2026-05-24 06:07:05.471695
52085,CUST-12085,8,U1014,3,2023-03-12,1,1,1,126.0,126.0,0.0,0.9,2026-05-24 06:07:05.471695
52086,CUST-12086,7,U1014,2,2023-08-29,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52087,CUST-12087,7,U1017,2,2022-01-18,1,1,1,468.0,468.0,423.0,0.9,2026-05-24 06:07:05.471695
52088,CUST-12088,5,U1014,3,2022-06-18,1,1,1,557.0,557.0,58.0,0.9,2026-05-24 06:07:05.471695
52089,CUST-12089,4,U1014,1,2022-12-10,1,1,1,5.0,5.0,0.0,0.994444,2026-05-24 06:07:05.471695
52090,CUST-12090,5,U1017,3,2022-09-30,1,1,1,371.0,371.0,106.0,0.9,2026-05-24 06:07:05.471695
52091,CUST-12091,5,U1008,1,2023-01-07,1,1,1,2.0,2.0,0.0,0.997778,2026-05-24 06:07:05.471695
